  Ionization Rate(jt,jn) (cm**3 s**-1)  Te(jt) = 10**(-1.2 + (jt-1)/10) jt=1,60
  jn =   1; jt = 1 -> 60 going by rows   ne(jn) = 10**(10 + 0.5*(jn-1)) jn=1,15 
  9.93947E-15  7.75997E-15  6.03597E-15  4.67708E-15  3.61020E-15  2.77608E-15
  2.12674E-15  1.62342E-15  1.23493E-15  9.36311E-16  7.07678E-16  5.33290E-16
  4.00753E-16  3.00365E-16  2.24569E-16  1.67512E-16  1.24680E-16  9.26123E-17
  6.86614E-17  5.08138E-17  3.75427E-17  2.76941E-17  2.03991E-17  1.50049E-17
  1.10228E-17  8.08754E-18  5.92710E-18  4.33906E-18  3.17324E-18  2.31841E-18

  jn =  10
  4.11461E-08  1.75680E-08  7.28589E-09  2.96512E-09  1.19682E-09  4.86335E-10
  2.02079E-10  8.68629E-11  3.89414E-11  1.83266E-11  9.10155E-12  4.78615E-12
  2.66757E-12  1.57293E-12  9.76900E-13  6.35154E-13  4.29457E-13  3.00095E-13
  2.15534E-13  1.58360E-13  1.18540E-13  9.00704E-14  6.92429E-14  5.36992E-14
  4.19024E-14  3.28262E-14  2.57690E-14  2.02398E-14  1.58858E-14  1.24479E-14
  9.73099E-15  7.58524E-15  5.89362E-15  4.56355E-15  3.52115E-15  2.70716E-15
  2.07398E-15  1.58341E-15  1.20484E-15  9.13828E-16  6.90981E-16  5.20955E-16
  3.91682E-16  2.93721E-16  2.19719E-16  1.63983E-16  1.22120E-16  9.07590E-17
  6.73231E-17  4.98494E-17  3.68490E-17  2.71961E-17  2.00421E-17  1.47495E-17
  1.08404E-17  7.95747E-18  5.83449E-18  4.27323E-18  3.12652E-18  2.28530E-18

  jn =  11
  1.05425E-07  4.79846E-08  2.06962E-08  8.60702E-09  3.49517E-09  1.40489E-09
  5.66447E-10  2.31945E-10  9.76080E-11  4.26736E-11  1.95250E-11  9.39880E-12
  4.78076E-12  2.57603E-12  1.46951E-12  8.84387E-13  5.58640E-13  3.68281E-13
  2.51966E-13  1.77934E-13  1.29025E-13  9.56007E-14  7.20552E-14  5.50219E-14
  4.24175E-14  3.29154E-14  2.56463E-14  2.00241E-14  1.56424E-14  1.22107E-14
  9.51647E-15  7.39977E-15  5.73811E-15  4.43606E-15  3.41846E-15  2.62564E-15
  2.01005E-15  1.53380E-15  1.16669E-15  8.84752E-16  6.68985E-16  5.04431E-16
  3.79349E-16  2.84570E-16  2.12967E-16  1.59025E-16  1.18497E-16  8.81228E-17
  6.54121E-17  4.84690E-17  3.58551E-17  2.64824E-17  1.95310E-17  1.43842E-17
  1.05798E-17  7.77191E-18  5.70254E-18  4.17951E-18  3.06002E-18  2.23816E-18

  jn =  12
  2.34598E-07  1.17480E-07  5.46371E-08  2.38633E-08  9.99345E-09  4.07153E-09
  1.63858E-09  6.60021E-10  2.68898E-10  1.11181E-10  4.66725E-11  2.00702E-11
  9.00594E-12  4.29406E-12  2.19619E-12  1.20582E-12  7.07356E-13  4.40094E-13
  2.88036E-13  1.96697E-13  1.39080E-13  1.01115E-13  7.51237E-14  5.67358E-14
  4.33636E-14  3.34188E-14  2.58924E-14  2.01210E-14  1.56544E-14  1.21766E-14
  9.45962E-15  7.33428E-15  5.67224E-15  4.37440E-15  3.36328E-15  2.57779E-15
  1.96953E-15  1.50013E-15  1.13915E-15  8.62511E-16  6.51230E-16  4.90400E-16
  3.68361E-16  2.76036E-16  2.06390E-16  1.53993E-16  1.14672E-16  8.52336E-17
